CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;9;50;5;3;2;14
01:00;32;48;7;158;133;128;228
02:00;32;44;5;109;107;46;102
03:00;32;39;5;70;58;15;55
04:00;30;29;7;52;39;15;53
05:00;34;20;4;39;35;53;114
06:00;45;13;4;36;28;119;226
07:00;57;8;4;42;30;199;360
08:00;64;;5;56;35;305;530
09:00;72;4;4;45;29;235;432
10:00;30;9;22;25;14;20;59
11:00;11;7;44;19;7;4;18
12:00;15;4;47;18;6;6;24
13:00;10;10;56;13;6;3;14
14:00;20;7;49;15;6;7;31
15:00;30;7;32;28;13;4;35
16:00;30;10;42;25;11;10;44
17:00;18;14;53;18;6;6;28
18:00;25;13;44;17;4;10;41
19:00;22;11;45;13;4;9;36
20:00;27;11;36;20;5;13;47
21:00;24;11;37;14;6;11;41
22:00;20;11;39;13;4;6;31
23:00;23;10;37;17;3;8;36
