CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;29;2;2;19;16;21;61
01:00;25;2;2;21;15;19;54
02:00;22;2;16;15;10;2;25
03:00;21;1;2;16;6;18;49
04:00;13;1;2;14;8;26;54
05:00;19;1;7;17;;23;54
06:00;15;1;23;18;;0;16
07:00;20;2;12;20;14;4;27
08:00;20;3;15;21;9;6;30
09:00;22;2;13;22;8;16;47
10:00;24;2;10;26;16;13;46
11:00;23;2;13;27;23;13;44
12:00;25;2;13;31;22;7;37
13:00;29;2;6;42;24;23;65
14:00;34;3;5;58;32;41;97
15:00;38;3;4;66;39;64;136
16:00;36;4;4;66;48;47;108
17:00;40;3;3;54;47;47;112
18:00;45;3;6;32;26;29;90
19:00;49;2;3;26;16;42;113
20:00;37;2;14;21;16;13;57
21:00;23;2;20;17;15;4;30
22:00;21;2;18;17;15;3;27
23:00;28;2;4;19;17;22;62
