CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;48;20;7;144;140;183;326
01:00;33;41;6;152;130;34;84
02:00;30;40;5;152;128;31;77
03:00;29;38;6;156;129;36;83
04:00;27;30;5;157;132;56;112
05:00;26;35;4;158;131;30;71
06:00;24;27;4;144;118;48;96
07:00;22;17;4;110;96;42;85
08:00;21;14;4;92;80;45;88
09:00;21;10;3;92;76;47;91
10:00;25;18;7;78;63;41;87
11:00;20;11;33;48;38;9;33
12:00;15;10;55;23;;4;21
13:00;10;11;68;18;13;3;14
14:00;9;10;73;15;12;2;11
15:00;10;10;75;14;12;2;13
16:00;10;11;75;14;12;1;12
17:00;9;5;73;21;14;0;9
18:00;45;4;30;44;28;25;83
19:00;81;8;6;86;36;222;418
20:00;87;10;8;128;;320;574
21:00;80;10;8;146;120;292;523
22:00;66;20;11;182;170;252;448
23:00;52;22;11;187;184;232;405
