CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;9;1;146;97;42;101
01:00;40;23;4;238;165;143;256
02:00;34;18;3;227;155;134;237
03:00;33;20;2;206;129;72;143
04:00;31;17;2;169;111;55;114
05:00;29;13;2;141;88;54;110
06:00;31;12;2;142;95;107;194
07:00;38;14;3;159;99;122;223
08:00;43;14;3;168;107;153;276
09:00;47;14;3;153;100;144;265
10:00;52;14;2;138;91;130;249
11:00;58;14;3;170;108;166;311
12:00;66;14;3;188;117;198;367
13:00;71;14;3;192;118;199;374
14:00;89;14;3;199;110;262;487
15:00;79;12;2;162;90;203;386
16:00;82;11;3;168;90;229;429
17:00;104;14;4;200;122;410;727
18:00;90;14;4;211;114;314;567
19:00;73;14;4;191;130;234;429
20:00;53;13;3;169;108;150;281
21:00;59;14;4;215;126;225;400
22:00;64;16;4;263;182;258;456
23:00;48;13;3;231;165;153;280
