CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;27;15;18;56;45;5;34
01:00;35;11;8;121;99;30;81
02:00;33;11;8;115;91;23;68
03:00;32;11;8;114;86;31;79
04:00;30;9;7;112;87;41;93
05:00;30;8;8;113;89;74;144
06:00;36;11;8;123;96;125;226
07:00;43;14;8;127;101;194;340
08:00;43;16;7;109;77;115;218
09:00;33;15;6;101;;37;90
10:00;;;7;100;30;;
11:00;22;9;;;;22;56
12:00;20;14;7;49;30;21;52
13:00;27;16;8;47;39;30;71
14:00;31;20;8;;45;32;79
15:00;30;16;7;71;52;35;84
16:00;30;12;7;57;46;33;79
17:00;31;12;7;46;37;29;76
18:00;35;13;8;48;39;24;71
19:00;36;15;8;63;45;30;82
20:00;35;16;9;62;48;26;75
21:00;32;15;12;58;48;15;55
22:00;33;18;10;64;46;16;56
23:00;29;16;15;55;38;10;45
