CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;63;2;2;33;23;56;149
01:00;47;3;11;37;21;14;69
02:00;34;1;21;25;17;6;43
03:00;43;1;3;28;15;26;84
04:00;33;1;12;22;13;8;45
05:00;24;1;15;21;15;3;29
06:00;36;2;2;17;17;44;102
07:00;40;3;2;29;22;56;125
08:00;43;3;4;26;18;52;123
09:00;43;3;;36;15;27;83
10:00;38;3;21;27;11;18;66
11:00;28;3;51;16;10;9;41
12:00;21;3;70;13;8;6;29
13:00;15;2;83;17;5;3;21
14:00;16;2;87;10;3;3;21
15:00;20;2;86;15;5;4;27
16:00;17;1;83;14;5;3;23
17:00;18;1;89;16;8;3;24
18:00;19;1;94;14;8;3;24
19:00;18;;94;12;6;3;22
20:00;24;1;86;19;5;2;28
21:00;58;1;43;24;7;11;75
22:00;62;1;28;29;14;22;95
23:00;68;2;2;38;19;46;139
