CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;4.34361;4.48556;68.4026;60.3516;30.8284;18.1411;1.27825;6.20957
01:00;37.2341;14.2504;3.39732;9.84846;99.2351;66.6092;8.32804;49.9078
02:00;28.7263;11.3826;7.725;7.81844;87.5145;62.8759;5.20426;36.6158
03:00;24.7014;7.7183;5.41299;7.65343;72.7691;52.3893;4.77116;31.9147
04:00;18.5751;5.24838;8.45289;8.12357;71.441;42.2261;2.5515;22.3945
05:00;15.0044;5.13908;12.3624;8.20916;70.1064;44.2161;2.4746;18.7017
06:00;14.2449;4.31242;10.6403;7.85683;58.358;37.5903;2.98934;18.7474
07:00;15.4773;3.83621;8.72837;7.76187;56.1637;34.4774;4.04839;21.587
08:00;14.5077;3.7831;10.0983;8.3522;58.9299;37.8721;7.5773;26.0518
09:00;16.2167;3.723;12.9808;9.55013;49.2655;29.1213;11.6346;33.9593
10:00;;;17.4261;10.7628;45.3603;30.3181;;
11:00;16.3545;6.19448;;11.527;47.2365;34.4863;11.7332;34.2564
12:00;22.5398;6.66598;22.9868;13.6033;54.3631;37.8146;12.0336;40.8857
13:00;24.1746;7.25008;23.3623;15.1747;67.5344;39.2793;14.3488;46.0762
14:00;23.661;7.83273;30.8314;18.0592;68.6931;38.9476;8.62231;36.7929
15:00;18.2941;7.1829;42.4095;22.8707;59.3827;37.1229;4.52384;25.1393
16:00;12.975;6.46801;54.9811;29.2826;51.1787;30.4735;2.9263;17.3792
17:00;15.3226;5.70716;58.2087;35.7437;42.2869;20.8443;2.13653;18.5121
18:00;22.5372;6.40816;57.9529;41.5332;35.9368;21.2858;4.04479;28.6526
19:00;21.7336;6.53132;58.2229;43.6194;22.7362;15.1784;4.44556;28.4609
20:00;17.3859;6.2227;58.0343;48.0004;33.0848;18.0208;2.49643;21.1262
21:00;20.4531;7.16476;53.9504;51.8239;35.0087;25.1459;2.92352;24.8371
22:00;13.2592;7.02528;63.3428;55.8878;34.0638;23.1752;1.52411;15.5007
23:00;7.99589;5.74033;64.6981;58.6739;33.7545;21.3973;1.32395;9.94452
