CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;49;1;38;38;27;9;62
01:00;55;1;31;30;27;12;73
02:00;50;1;4;39;24;60;142
03:00;39;1;4;34;19;43;103
04:00;29;1;4;37;16;62;123
05:00;30;1;5;39;18;75;144
06:00;36;1;6;37;22;133;239
07:00;35;2;6;45;26;151;265
08:00;46;1;13;37;22;62;139
09:00;42;1;35;32;16;22;74
10:00;38;1;55;34;15;11;55
11:00;33;1;84;38;14;7;44
12:00;24;1;108;32;15;4;30
13:00;17;1;126;;16;3;20
14:00;14;2;138;;14;2;17
15:00;31;2;102;;14;4;36
16:00;58;1;66;;18;10;73
17:00;44;;75;;12;9;57
18:00;34;2;85;;13;7;43
19:00;41;2;69;;17;8;52
20:00;55;2;54;;15;11;71
21:00;58;2;43;;16;15;81
22:00;67;2;26;;17;18;93
23:00;71;2;17;;23;19;98
