CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;65;17;2;258;217;299;521
01:00;24;13;2;72;66;4;31
02:00;25;12;3;75;59;4;31
03:00;21;11;4;62;50;3;25
04:00;22;9;4;55;46;3;26
05:00;24;8;3;53;43;3;29
06:00;25;8;3;54;39;5;32
07:00;27;8;2;53;43;7;38
08:00;30;8;2;53;49;16;54
09:00;32;8;2;52;42;27;73
10:00;29;5;2;55;47;22;63
11:00;;;3;;;;
12:00;34;11;;59;;46;103
13:00;29;14;3;59;49;30;75
14:00;32;;4;62;53;25;71
15:00;43;12;1;88;71;61;135
16:00;55;12;1;106;91;149;283
17:00;64;13;1;134;115;214;390
18:00;66;14;1;164;137;214;392
19:00;63;16;1;174;138;207;379
20:00;58;16;2;176;150;177;329
21:00;65;17;2;183;162;284;501
22:00;75;18;2;239;207;350;610
23:00;63;17;2;226;198;284;497
