CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;51.7525;7.05827;6.68451;11.7605;71.3681;70.487;30.4064;98.2855
01:00;7.50779;6.00357;56.8289;48.319;50.0615;18.2;1.90237;10.3367
02:00;3.42992;5.24223;60.2331;51.8499;68.2216;24.9;1.35681;5.42764
03:00;3.06292;5.13229;59.2865;53.5325;71.4332;27.7;1.26501;4.90662
04:00;1.96724;3.96956;62.2972;55.4489;91.884;30.3;1.41569;4.05153
05:00;7.44777;4.68581;56.1486;56.2897;89.4741;31;2.24772;10.8014
06:00;19.7021;8.43784;29.4309;53.69;44.8663;20;5.09746;27.4178
07:00;26.879;5.41992;34.2906;52.0235;25.5349;16.9;10.055;42.2028
08:00;38.0844;4.47839;32.7431;48.9074;21.9239;15.1;12.1898;56.6931
09:00;44.5862;4.55494;30.5492;45.6224;15.907;7.4;11.7409;62.4966
10:00;42.414;4.16221;30.7658;41.939;15.3412;13.8;14.1063;63.9428
11:00;35.8904;4.0215;38.6315;39.3571;13.3362;7.5;11.6809;53.7078
12:00;27.7421;3.00348;48.5887;37.6436;11.4175;5.7;6.63958;37.8291
13:00;22.799;2.63974;54.138;37.3922;10.8711;10.1;3.66688;28.3244
14:00;15.7092;2.09875;66.3703;42.0097;9.95212;7.3;2.09773;18.8339
15:00;25.5539;4.73944;55.9696;44.7195;10.2854;7.2;3.07074;30.1631
16:00;34.7681;6.16121;47.2001;46.5266;12.3649;6.3;4.95925;42.2862
17:00;42.4735;2.71203;36.6627;47.2908;12.1951;8.3;9.34592;56.7006
18:00;52.0027;2.66385;21.0363;46.0746;18.2723;15;5.64095;60.5495
19:00;72.2146;2.88991;6.64463;42.0763;24.9008;23.9;27.4059;114.136
20:00;77.9028;3.72521;5.573;36.6993;44.2289;39;52.6792;158.578
21:00;67.2286;3.27977;5.14069;30.5747;31.6609;31.184;28.5784;110.924
22:00;62.2489;5.00094;5.8264;23.0067;50.9993;50.291;32.4289;111.876
23:00;59.8589;6.1554;6.51595;16.825;71.7771;69.3;42.9481;125.61
