CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;48;22;7;119;97;280;475
01:00;47;50;5;236;189;283;479
02:00;47;55;8;250;221;279;474
03:00;43;65;6;252;206;146;265
04:00;38;68;4;218;180;95;184
05:00;35;73;3;199;151;70;141
06:00;32;72;2;159;121;68;136
07:00;33;68;1;132;105;58;122
08:00;30;64;2;126;96;54;112
09:00;30;59;3;132;105;75;144
10:00;35;60;3;147;118;156;273
11:00;34;67;2;121;89;58;122
12:00;34;57;6;66;57;45;101
13:00;23;40;25;29;24;9;37
14:00;21;30;31;29;25;5;29
15:00;47;26;12;44;36;45;115
16:00;61;24;5;40;31;76;177
17:00;59;15;2;45;37;92;200
18:00;61;;3;68;49;165;313
19:00;61;16;4;73;53;167;317
20:00;59;14;5;94;74;221;397
21:00;58;16;6;114;88;316;541
22:00;55;20;9;135;111;314;534
23:00;53;21;6;123;101;307;521
