CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;47.9106;6.07375;3.3073;17.1577;77.1021;58.5093;233.705;403.1
01:00;28.1567;4.46492;3.21606;10.5925;79.2788;59.4366;123.519;215.9
02:00;21.9724;2.62606;14.5685;14.1789;37.7905;22.32;1.50957;24.3
03:00;16.1165;2.45932;15.9464;13.5282;24.0081;18.344;1.67652;18.7
04:00;11.631;2.35448;18.9014;14.6689;21.0347;16.064;1.2522;13.6
05:00;14.9899;2.302;12.6534;15.0946;29.9101;22.48;1.74684;17.6
06:00;21.3199;2.75491;7.77994;14.5453;32.7299;23.68;45.123;89.9
07:00;42.5552;7.10694;2.51965;12.3918;47.9075;37.04;291.553;485.8
08:00;69.7878;9.22517;3.0419;11.5534;54.4232;41.448;402.048;680.8
09:00;40.089;4.98168;6.67226;10.2604;40.2004;22.8;128.959;236.2
10:00;24.6155;3.50151;16.2564;10.4714;30.3298;23.132;21.906;57.9
11:00;21.5138;3.88547;25.1919;11.6271;25.2447;19.256;15.7642;45.5
12:00;16.4481;4.72239;36.6941;13.8512;25.3712;19.408;8.54091;29.3
13:00;8.32102;2.53229;48.0329;18.2736;25.0254;9.68;3.33711;13.3
14:00;5.75813;2.53841;54.2906;24.0875;19.3333;6.32;2.14657;9
15:00;6.00204;2.49453;58.7677;31.1185;19.1992;9.2;1.82443;8.7
16:00;8.06595;2.7537;60.1713;38.2596;14.0651;9.28;2.08145;11.3
17:00;12.139;3.31536;55.7375;44.3928;18.6672;9.76;2.19264;15.4
18:00;23.1122;2.72971;44.929;47.9769;24.4514;13.04;1.90514;26
19:00;45.7133;2.51905;18.3638;47.1234;21.3385;10;4.68942;52.8
20:00;64.7115;4.62895;3.26243;42.9444;51.4417;26.56;127.608;258.7
21:00;64.0605;5.75268;3.5498;37.384;57.6963;40.2083;222.656;402.6
22:00;64.1025;7.3585;4.23832;31.1275;92.2186;62.9039;293.282;509.9
23:00;50.9517;6.87984;3.87348;24.2657;87.7509;68.0669;287.519;488
