CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;13;24;37;28;4;31
01:00;37;43;12;143;111;5;44
02:00;41;45;7;147;115;5;50
03:00;43;42;6;149;113;11;60
04:00;39;39;6;148;112;6;48
05:00;43;42;4;146;110;21;76
06:00;48;41;4;141;108;51;126
07:00;55;38;4;114;85;64;154
08:00;53;15;12;70;49;37;109
09:00;43;10;26;58;37;21;76
10:00;27;8;45;51;34;11;43
11:00;18;6;57;44;31;6;27
12:00;15;6;63;46;29;4;22
13:00;24;10;52;38;28;8;37
14:00;32;18;47;41;33;9;47
15:00;30;12;47;42;31;9;44
16:00;38;15;40;45;38;12;57
17:00;54;6;26;49;36;21;85
18:00;56;6;22;50;36;17;83
19:00;55;6;23;52;38;18;83
20:00;44;7;30;41;36;12;62
21:00;35;6;35;40;33;7;46
22:00;38;11;27;40;36;10;53
23:00;27;11;31;39;30;6;37
