CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;32;22;5;88;65;33;82
01:00;32;22;7;178;137;127;226
02:00;33;27;6;173;138;157;273
03:00;24;35;6;170;137;88;159
04:00;23;35;5;165;122;69;128
05:00;26;35;4;163;104;41;89
06:00;28;35;3;139;101;44;95
07:00;27;32;3;116;87;59;117
08:00;27;28;4;105;75;69;133
09:00;28;24;3;101;74;70;135
10:00;30;23;3;101;77;62;125
11:00;35;24;3;105;83;67;137
12:00;35;22;3;107;83;43;100
13:00;43;19;3;104;81;43;109
14:00;46;16;3;99;76;40;107
15:00;48;14;4;82;61;41;109
16:00;50;17;4;109;78;54;132
17:00;45;;4;143;92;93;187
18:00;54;12;6;193;118;283;486
19:00;53;13;10;220;159;222;393
20:00;42;18;9;184;140;130;240
21:00;37;26;6;156;123;73;148
22:00;;;2;109;72;;
23:00;36;34;7;96;66;38;93
