CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;52;10;5;193;143;155;289
01:00;44;6;4;139;;109;209
02:00;40;7;7;113;;42;103
03:00;38;5;5;104;83;67;141
04:00;29;5;3;109;84;104;188
05:00;33;5;3;97;81;64;129
06:00;35;5;3;79;59;16;59
07:00;33;4;4;74;61;37;89
08:00;38;9;5;92;73;89;173
09:00;43;14;8;121;84;96;190
10:00;58;19;12;112;73;73;168
11:00;46;31;31;64;42;29;89
12:00;39;;47;62;35;17;65
13:00;30;13;69;46;29;10;45
14:00;26;7;86;37;20;7;36
15:00;28;4;84;27;20;8;39
16:00;30;4;81;28;15;8;42
17:00;37;5;72;30;14;9;49
18:00;47;5;59;37;22;11;63
19:00;92;9;21;92;49;110;259
20:00;104;15;8;175;103;241;471
21:00;88;19;10;;151;259;483
22:00;73;20;8;;150;197;374
23:00;60;13;7;201;149;173;324
