CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;46;5;1;80;35;157;285
01:00;32;4;1;58;31;90;169
02:00;36;3;1;34;19;32;85
03:00;26;3;3;31;17;14;48
04:00;27;3;1;27;18;19;56
05:00;28;4;1;31;14;27;69
06:00;30;5;1;36;14;97;176
07:00;;;1;51;19;;
08:00;54;8;;61;22;269;462
09:00;50;6;3;51;22;160;293
10:00;41;3;14;41;14;33;91
11:00;29;4;33;40;13;13;48
12:00;19;3;52;34;12;5;26
13:00;16;3;62;33;9;3;21
14:00;20;3;66;27;7;5;27
15:00;21;4;72;24;7;4;26
16:00;30;3;64;30;10;5;37
17:00;50;3;42;34;9;11;66
18:00;81;4;13;39;13;30;126
19:00;94;5;4;59;19;93;235
20:00;83;5;2;74;31;115;258
21:00;76;5;2;85;35;158;316
22:00;67;5;1;92;37;153;299
23:00;61;6;1;99;38;203;370
