CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;4;3;25;16;12;49
01:00;27;4;5;24;15;5;35
02:00;24;3;3;;18;32;72
03:00;22;3;6;23;17;5;29
04:00;22;3;8;21;17;5;29
05:00;18;3;10;20;17;5;25
06:00;20;3;7;22;20;13;39
07:00;19;5;14;23;16;8;30
08:00;11;6;27;29;17;2;14
09:00;11;7;29;37;21;3;15
10:00;13;9;39;27;17;4;18
11:00;11;9;45;16;14;2;13
12:00;10;6;36;17;14;3;15
13:00;9;7;34;15;9;4;14
14:00;9;5;36;8;5;3;14
15:00;9;4;37;7;5;3;14
16:00;10;6;38;8;6;2;13
17:00;12;7;34;10;8;4;19
18:00;11;6;40;13;9;4;17
19:00;13;5;39;16;10;3;17
20:00;16;7;34;20;10;4;22
21:00;21;8;25;24;13;4;27
22:00;30;6;13;26;;8;41
23:00;28;5;9;21;15;8;40
