CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;35;9;10;47;40;8;46
01:00;35;8;7;49;36;5;43
02:00;7;6;61;11;9;0;7
03:00;6;5;61;9;8;0;6
04:00;13;5;48;12;10;0;13
05:00;12;4;47;17;13;1;13
06:00;13;5;49;20;13;4;19
07:00;26;5;35;22;13;9;39
08:00;37;6;24;22;13;17;62
09:00;42;4;16;25;17;25;80
10:00;36;12;21;26;20;24;71
11:00;21;12;37;17;16;10;36
12:00;22;3;45;13;7;8;34
13:00;19;3;42;8;3;8;31
14:00;23;4;38;5;4;13;43
15:00;23;3;36;8;5;11;39
16:00;28;6;28;10;5;18;55
17:00;19;4;43;9;6;7;29
18:00;28;5;34;21;9;10;43
19:00;35;5;26;26;12;14;56
20:00;53;8;8;29;17;29;96
21:00;39;9;19;31;20;13;58
22:00;45;6;9;38;27;15;67
23:00;49;9;3;47;39;24;86
