CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;5;3;35;28;9;36
01:00;17;7;15;18;11;2;20
02:00;12;4;18;10;6;1;14
03:00;11;3;20;8;5;0;12
04:00;11;3;19;10;4;0;12
05:00;13;3;15;7;3;1;14
06:00;15;3;12;7;3;6;24
07:00;20;5;9;11;4;12;38
08:00;23;6;9;13;5;23;58
09:00;21;5;10;16;8;19;51
10:00;19;5;12;19;8;16;44
11:00;20;;10;23;9;15;43
12:00;23;5;9;25;14;18;49
13:00;24;5;9;29;16;19;54
14:00;26;6;6;32;23;22;59
15:00;29;6;4;35;22;33;79
16:00;35;6;3;39;11;52;114
17:00;37;6;3;44;20;59;126
18:00;33;7;2;40;34;57;119
19:00;32;8;3;39;36;51;110
20:00;31;8;3;49;42;67;134
21:00;25;7;3;47;38;33;76
22:00;24;8;3;38;29;20;54
23:00;24;7;3;30;29;19;53
