CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;3;5;51;35;19;89
01:00;45;3;12;43;31;7;55
02:00;55;4;1;31;20;69;160
03:00;41;3;1;32;19;56;125
04:00;39;4;1;28;19;83;165
05:00;38;4;1;26;16;102;193
06:00;37;4;1;22;15;92;176
07:00;31;3;12;31;17;31;78
08:00;25;3;25;38;25;9;38
09:00;21;3;45;26;15;7;31
10:00;16;3;73;21;9;3;21
11:00;17;3;80;20;12;2;20
12:00;8;3;103;20;9;0;8
13:00;9;3;96;20;5;0;9
14:00;8;3;99;21;8;1;9
15:00;3;3;111;19;9;0;3
16:00;4;3;113;12;7;0;4
17:00;10;3;112;10;5;0;10
18:00;20;3;100;19;9;1;22
19:00;16;3;92;27;10;1;18
20:00;29;3;71;24;11;1;31
21:00;57;3;36;35;20;4;63
22:00;74;3;12;51;28;12;93
23:00;69;3;9;52;31;25;107
