CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34;6;4;83;50;9;48
01:00;34;10;4;80;48;6;42
02:00;8;6;47;39;25;0;8
03:00;15;4;43;35;25;2;18
04:00;11;5;43;34;20;1;11
05:00;9;3;44;25;18;0;9
06:00;10;5;41;19;18;0;10
07:00;15;6;33;22;17;1;17
08:00;16;3;33;19;16;1;17
09:00;17;3;32;17;16;2;20
10:00;19;3;30;25;16;3;23
11:00;26;5;24;30;17;5;33
12:00;23;;27;26;17;4;29
13:00;28;3;23;33;22;6;37
14:00;27;5;25;34;23;7;37
15:00;37;10;16;30;23;12;55
16:00;40;6;13;27;20;15;63
17:00;34;5;18;29;22;13;53
18:00;34;3;15;34;26;16;58
19:00;38;3;12;30;26;22;71
20:00;41;3;8;38;31;21;73
21:00;42;4;3;47;36;24;79
22:00;35;5;7;54;42;18;63
23:00;34;5;5;71;45;15;57
