CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;18;2;59;16;14;1;20
01:00;8;2;63;19;16;0;8
02:00;43;2;2;39;34;72;153
03:00;34;2;2;29;28;34;86
04:00;28;2;3;24;23;27;69
05:00;26;2;5;22;21;13;45
06:00;27;2;7;26;23;17;53
07:00;26;2;14;25;23;15;49
08:00;19;2;41;22;21;7;29
09:00;12;2;67;23;21;3;16
10:00;32;4;62;22;18;10;47
11:00;20;4;88;15;15;4;25
12:00;8;2;106;13;13;1;9
13:00;8;2;111;13;13;1;9
14:00;9;2;114;14;13;1;11
15:00;8;2;121;16;16;1;9
16:00;8;2;125;19;17;0;8
17:00;11;2;123;17;16;1;13
18:00;13;2;113;16;15;1;15
19:00;12;2;112;12;11;1;13
20:00;19;2;101;17;15;1;20
21:00;33;2;78;25;21;1;34
22:00;67;2;33;30;27;15;90
23:00;22;2;70;19;16;1;23
