CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;1;18;5;3;3;18
01:00;14;1;17;13;4;3;18
02:00;13;1;43;12;9;2;16
03:00;12;2;46;11;6;1;13
04:00;7;2;54;14;4;0;7
05:00;7;2;54;11;4;1;7
06:00;;;54;12;6;;
07:00;8;2;;8;6;1;10
08:00;9;1;55;8;7;1;10
09:00;7;2;57;9;8;1;8
10:00;9;1;50;12;9;2;11
11:00;15;2;34;4;3;4;21
12:00;18;;27;7;5;7;27
13:00;19;1;30;10;4;7;29
14:00;19;1;32;9;3;8;29
15:00;19;1;30;6;4;7;29
16:00;18;1;27;7;4;7;28
17:00;18;1;24;8;3;6;26
18:00;20;1;20;5;3;7;30
19:00;23;1;15;5;5;10;38
20:00;16;1;18;6;4;7;27
21:00;18;1;14;6;4;8;29
22:00;19;1;11;8;5;7;29
23:00;18;1;16;5;4;6;26
