CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;;51;36;17;5;32
01:00;17;;55;28;11;5;24
02:00;26;;15;42;14;7;36
03:00;34;;9;47;34;10;48
04:00;24;;17;63;27;5;32
05:00;24;;13;42;18;6;32
06:00;28;;7;38;16;14;49
07:00;34;;8;37;19;23;68
08:00;24;;27;38;17;9;38
09:00;22;;30;43;19;11;38
10:00;16;;39;43;21;8;27
11:00;14;;43;40;19;6;23
12:00;9;;55;37;17;4;15
13:00;9;;69;28;13;3;14
14:00;8;;84;27;11;2;11
15:00;7;;92;27;11;2;10
16:00;8;;101;31;14;1;10
17:00;8;;105;33;14;1;9
18:00;10;;92;32;13;1;11
19:00;14;;82;30;10;2;16
20:00;24;;69;31;13;2;27
21:00;24;1;60;32;12;3;27
22:00;29;1;51;31;15;4;34
23:00;36;1;41;33;14;5;42
