CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;34.9646;14.8305;10.5984;14.7228;68.9718;60.0054;17.3392;61.3
00:00;36.7991;17.3521;7.52785;12.4088;91.2827;76.9069;15.0641;59.8
01:00;37.4773;20.6218;5.52486;10.7886;96.7302;83.0075;17.8072;64.6
02:00;35.8702;23.4202;4.79023;9.32689;96.8563;87.9079;11.2594;53.1
03:00;35.056;22.1558;4.77057;8.16681;90.1747;78.007;17.7597;62.2
04:00;33.5099;23.3466;4.63684;7.37517;91.7965;76.7069;13.788;54.5
05:00;35.1819;23.1204;3.55739;6.44556;88.316;74.8067;22.7255;69.7
06:00;36.5776;25.8618;3.10343;5.5637;78.5176;69.8063;27.0741;77.8
07:00;41.5053;29.636;2.68865;4.57498;83.5586;64.2058;40.993;103.8
08:00;43.9957;29.7082;3.43372;4.06321;74.0751;59.6054;41.0859;106.5
09:00;43.1804;27.3256;6.61687;4.19971;68.4987;58.9053;47.74;115.7
10:00;36.2393;21.7755;17.1536;5.74513;57.6566;49.8045;32.1736;85.1
11:00;24.1528;13.3948;34.2606;9.43139;27.4297;27.3025;17.0056;50
12:00;25.5066;19.3106;33.0452;12.9824;48.9428;34.0031;16.6281;50.7
13:00;30.7211;17.8703;30.935;16.4046;44.4484;38.1034;16.8736;56.4
14:00;35.9116;18.1431;29.7926;19.7408;45.2413;40.4036;19.4487;65.4
15:00;37.8672;18.9728;28.6815;22.9899;51.6239;45.6041;18.067;65.4
16:00;43.5447;17.439;26.4323;25.8647;39.813;38.0354;21.7494;76.5
17:00;52.0314;18.6308;19.5234;27.478;51.8544;39.9036;23.5544;87.9
18:00;54.2572;21.9887;16.5228;27.3992;58.2225;52.0047;24.0453;90.8
19:00;47.3183;24.0466;17.5557;25.3111;73.4103;59.2053;23.506;83
20:00;45.3245;23.2169;19.9165;23.67;64.2821;52.8048;21.5184;78
21:00;42.3025;24.7831;20.1333;22.3198;71.3054;61.9056;15.9786;66.6
22:00;40.4537;24.6208;19.2774;21.0054;68.8345;61.9056;15.6682;64.4
23:00;42.8739;26.0082;15.4541;19.3519;75.8535;58.4053;14.5715;65.1
00:00;32.7499;23.8211;26.7186;19.3877;59.9972;40.2036;9.13185;46.5
