CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;3;27;40;24;0;19
01:00;43;2;2;26;19;18;70
02:00;38;2;2;28;12;9;52
03:00;33;2;2;23;13;15;56
04:00;30;2;2;19;16;38;88
05:00;30;3;4;23;13;15;52
06:00;28;3;4;25;16;17;54
07:00;33;2;2;36;17;12;51
08:00;40;3;2;37;25;76;155
09:00;32;3;2;29;21;51;110
10:00;19;2;3;16;11;28;61
11:00;18;2;3;16;10;26;57
12:00;18;3;3;20;12;23;54
13:00;25;2;7;23;14;18;53
14:00;32;2;12;27;17;15;54
15:00;41;3;12;27;15;15;63
16:00;41;3;17;27;12;11;58
17:00;44;3;14;33;23;11;60
18:00;54;3;7;52;29;19;83
19:00;58;3;4;61;51;23;93
20:00;52;4;5;67;62;14;73
21:00;49;4;4;80;60;20;79
22:00;;;4;63;52;;
23:00;37;3;2;49;45;2;39
