CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;3;61;38;26;1;16
01:00;16;6;57;35;24;1;17
02:00;53;5;3;100;58;27;94
03:00;48;4;5;78;45;27;88
04:00;52;3;4;59;40;23;88
05:00;56;3;2;95;41;80;179
06:00;68;4;2;129;45;171;330
07:00;78;5;2;103;35;144;297
08:00;92;7;2;101;29;183;372
09:00;87;7;3;134;46;116;265
10:00;48;8;47;57;34;21;79
11:00;24;8;81;42;25;2;27
12:00;23;5;88;38;23;2;27
13:00;18;4;101;33;15;1;20
14:00;20;3;95;31;14;2;24
15:00;22;4;94;34;13;3;27
16:00;27;8;86;32;17;4;33
17:00;31;4;45;51;30;4;37
18:00;27;4;59;46;27;2;30
19:00;26;2;54;42;23;2;29
20:00;31;1;49;42;18;2;34
21:00;24;2;55;41;20;1;25
22:00;27;2;51;41;27;2;29
23:00;20;2;54;42;33;1;21
