CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;4;14;28;19;6;30
01:00;33;;2;67;55;56;117
02:00;34;;2;64;51;45;103
03:00;33;;3;50;36;20;62
04:00;23;;8;23;;5;29
05:00;25;;10;9;;9;38
06:00;20;;13;15;11;9;33
07:00;19;;5;;13;15;41
08:00;20;;5;;14;21;52
09:00;25;;4;19;12;26;64
10:00;24;;5;22;14;21;56
11:00;21;;7;21;15;22;54
12:00;18;;13;19;15;11;34
13:00;22;;9;18;13;27;61
14:00;23;;6;24;14;19;51
15:00;25;3;3;26;15;25;64
16:00;25;3;3;27;15;27;66
17:00;27;3;4;30;14;26;65
18:00;26;3;4;29;17;22;59
19:00;23;3;6;27;18;15;46
20:00;25;3;5;30;17;19;52
21:00;24;3;4;34;25;18;51
22:00;25;4;3;34;28;17;50
23:00;23;4;10;29;22;10;37
