CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;30;7;4;86;65;15;54
01:00;41;22;4;106;88;187;327
02:00;37;26;5;142;115;233;392
03:00;32;26;3;136;113;186;316
04:00;26;27;5;168;138;241;395
05:00;26;29;4;179;154;266;432
06:00;32;33;3;158;137;256;424
07:00;39;36;3;95;85;304;503
08:00;46;34;2;38;31;94;190
09:00;54;34;2;34;21;118;234
10:00;56;29;2;42;28;158;298
11:00;44;24;6;82;63;137;253
12:00;46;;3;66;49;106;208
13:00;52;19;4;88;60;114;227
14:00;53;13;2;81;58;163;301
15:00;55;11;4;64;49;105;216
16:00;47;9;4;76;57;53;128
17:00;46;9;5;60;43;32;95
18:00;50;11;5;86;68;56;135
19:00;48;13;5;117;91;100;200
20:00;41;13;4;115;90;51;118
21:00;38;9;2;95;71;19;67
22:00;34;8;3;89;67;19;63
23:00;31;6;3;90;69;9;45
