CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;29;2;23;22;10;7;41
01:00;23;2;22;20;9;4;29
02:00;25;2;4;20;9;18;52
03:00;23;2;3;18;11;23;59
04:00;19;2;3;15;11;36;74
05:00;18;3;3;15;11;58;107
06:00;20;3;3;22;9;60;110
07:00;23;3;4;22;9;63;119
08:00;27;5;7;17;10;51;105
09:00;18;3;18;12;8;11;36
10:00;13;3;33;;6;6;22
11:00;11;3;43;;4;4;18
12:00;13;3;47;;6;4;19
13:00;14;3;52;;7;4;20
14:00;11;2;55;;7;2;15
15:00;15;1;53;;11;4;21
16:00;16;2;55;;8;4;22
17:00;17;2;52;;9;4;24
18:00;18;2;51;;8;4;25
19:00;21;2;47;;7;4;27
20:00;41;;22;;11;11;58
21:00;56;1;9;;14;33;107
22:00;;;9;;15;;
23:00;47;1;;;13;19;76
