CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;3;14;47;29;0;16
01:00;17;4;3;51;38;4;23
02:00;17;4;3;65;36;4;22
03:00;17;3;3;69;37;4;22
04:00;17;3;3;52;33;2;20
05:00;16;4;3;47;32;2;18
06:00;15;3;3;52;32;2;18
07:00;16;3;3;50;33;5;23
08:00;16;4;3;46;28;13;36
09:00;13;4;4;48;27;7;24
10:00;12;4;5;44;28;7;22
11:00;13;4;5;48;33;8;25
12:00;14;4;7;47;29;7;25
13:00;14;4;7;46;30;6;23
14:00;16;4;6;56;35;9;29
15:00;17;4;5;63;43;9;30
16:00;17;4;5;66;37;6;26
17:00;19;3;3;64;35;7;30
18:00;17;3;4;58;34;5;24
19:00;18;3;4;59;29;6;27
20:00;18;4;3;69;39;13;37
21:00;17;5;4;79;46;18;44
22:00;15;5;3;75;39;12;33
23:00;20;4;6;61;31;4;26
