CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;8;55;41;33;0;14
01:00;13;5;53;34;31;0;13
02:00;4;2;79;23;17;0;4
03:00;4;2;75;25;18;0;4
04:00;4;3;69;25;21;0;4
05:00;4;4;66;27;22;0;4
06:00;6;8;62;26;22;0;6
07:00;8;7;59;29;21;0;8
08:00;9;8;59;24;17;0;9
09:00;9;8;59;22;16;0;9
10:00;9;6;60;28;16;1;10
11:00;8;7;66;34;18;1;10
12:00;7;8;69;34;18;1;9
13:00;6;7;74;35;19;1;7
14:00;6;7;77;38;19;1;8
15:00;6;9;82;41;19;0;6
16:00;7;11;84;50;19;0;7
17:00;7;14;84;53;19;0;7
18:00;9;16;84;54;18;0;9
19:00;9;15;84;53;18;0;9
20:00;10;15;81;48;20;0;10
21:00;9;14;79;40;22;0;9
22:00;10;14;71;39;24;0;10
23:00;12;11;63;41;28;0;12
