CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;49;12;18;213;180;362;601
01:00;50;13;7;56;43;42;113
02:00;43;13;6;51;44;14;65
03:00;31;10;12;49;38;13;52
04:00;34;7;3;47;38;30;80
05:00;34;6;3;46;36;38;92
06:00;37;8;4;54;43;96;183
07:00;43;12;5;66;57;142;260
08:00;50;12;5;78;59;190;340
09:00;59;12;8;95;69;335;570
10:00;61;15;8;100;78;254;449
11:00;60;16;8;99;78;195;359
12:00;55;16;8;72;58;99;207
13:00;52;15;13;52;39;62;147
14:00;40;14;15;61;43;27;81
15:00;50;16;6;52;45;50;126
16:00;47;17;5;56;44;46;116
17:00;61;20;7;84;69;155;297
18:00;59;16;10;107;90;202;367
19:00;78;13;13;131;107;360;628
20:00;82;13;21;172;138;416;718
21:00;70;16;17;196;160;379;650
22:00;71;12;27;230;182;472;791
23:00;65;13;21;232;192;392;664
