CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;15;9;55;55;43;0;16
01:00;16;17;62;90;72;0;16
02:00;15;17;61;91;72;0;15
03:00;16;19;57;97;73;0;17
04:00;;;58;78;62;;
05:00;15;20;;67;55;0;15
06:00;17;16;55;68;53;0;18
07:00;19;14;59;64;45;0;19
08:00;20;13;59;61;43;0;21
09:00;22;14;57;59;49;1;25
10:00;21;13;60;61;48;2;24
11:00;18;14;62;59;50;2;22
12:00;19;11;;52;39;2;22
13:00;18;11;;49;;2;20
14:00;17;9;66;;;1;19
15:00;19;9;66;;32;1;21
16:00;21;9;64;36;28;1;24
17:00;20;7;63;45;28;0;21
18:00;19;7;63;44;28;0;19
19:00;20;8;60;41;30;0;20
20:00;17;12;60;42;31;0;18
21:00;15;8;61;47;33;0;16
22:00;19;9;56;48;35;0;19
23:00;18;8;56;51;38;0;18
