CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;10;49;11;7;1;13
01:00;15;5;39;20;11;1;17
02:00;13;11;47;14;10;1;15
03:00;6;5;56;17;9;0;7
04:00;8;3;51;10;6;0;9
05:00;8;4;53;8;5;1;9
06:00;12;3;53;10;7;3;16
07:00;22;3;43;17;5;7;32
08:00;30;3;37;13;4;12;47
09:00;28;3;39;11;3;10;43
10:00;16;;56;11;3;4;22
11:00;12;1;60;12;3;3;17
12:00;13;3;58;11;3;3;18
13:00;11;3;57;8;3;2;15
14:00;20;3;47;6;5;5;28
15:00;22;3;45;7;5;6;32
16:00;19;3;48;9;3;4;25
17:00;26;3;42;9;3;9;40
18:00;28;4;40;7;4;11;46
19:00;23;5;43;7;4;8;36
20:00;17;5;47;10;7;5;24
21:00;21;12;40;15;7;5;30
22:00;14;8;50;4;;3;19
23:00;12;7;50;5;16;1;14
