CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;16;13;14.875;58;57;5;32
01:00;17;5;7;4.5;28;27;5;25
02:00;17;5;7;4.875;26;25;4;23
03:00;16;5;7;5.25;24;22;3;21
04:00;17;6;8;5.875;28;22;4;22
05:00;16;6;12;6.875;18;18;3;21
06:00;16;6;15;8.25;32;24;4;22
07:00;16;7;19;10.125;38;30;4;21
08:00;19;10;18;11.625;40;29;5;26
09:00;19;11;17;12.875;48;39;9;32
10:00;18;13;20;14.5;47;41;9;31
11:00;21;14;23;16.5;49;48;9;35
12:00;23;17;26;18.75;48;47;11;40
13:00;25;17;25;20.375;49;48;12;43
14:00;27;16;26;21.75;50;48;12;45
15:00;30;16;23;22.25;53;47;15;52
16:00;33;16;22;22.75;59;54;14;53
17:00;34;15;22;23.375;58;57;9;48
18:00;34;14;20;23.375;47;46;10;49
19:00;39;16;15;22.375;59;48;14;60
20:00;40;17;13;20.75;61;61;18;67
21:00;37;18;12;19.125;75;63;14;58
22:00;34;17;11;17.25;73;69;13;54
23:00;29;17;13;16;66;65;8;42
