CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22;2;43;18;14;2;25
01:00;15;1;49;11;9;1;16
02:00;11;2;78;15;9;0;11
03:00;38;2;33;14;12;3;42
04:00;46;2;13;16;13;5;53
05:00;;;12;21;12;;
06:00;35;6;24;25;17;8;47
07:00;28;5;35;29;21;9;41
08:00;30;4;36;28;21;11;46
09:00;24;4;45;24;16;9;38
10:00;23;3;48;24;20;7;33
11:00;21;2;56;26;11;6;30
12:00;15;2;72;23;7;4;21
13:00;14;1;80;13;8;3;18
14:00;14;1;84;13;9;3;19
15:00;16;1;86;;12;3;21
16:00;22;2;86;23;13;3;27
17:00;37;2;69;20;14;8;49
18:00;34;2;72;20;15;6;42
19:00;30;1;72;28;15;4;37
20:00;18;2;71;20;9;2;21
21:00;28;2;57;11;3;4;34
22:00;20;2;59;10;4;2;23
23:00;31;1;38;15;11;3;36
