CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;2;31;16;11;3;28
01:00;8;2;53;16;8;1;10
02:00;15;1;40;12;10;1;17
03:00;16;2;35;9;10;1;18
04:00;15;1;45;11;10;1;17
05:00;14;1;48;13;9;1;17
06:00;30;1;30;9;6;5;38
07:00;46;1;17;6;4;20;78
08:00;47;1;21;6;4;17;73
09:00;44;1;30;7;;12;63
10:00;32;1;47;8;6;6;42
11:00;27;1;58;7;4;7;37
12:00;33;1;51;7;5;8;45
13:00;32;1;50;6;4;6;41
14:00;34;2;48;6;5;9;47
15:00;33;2;53;7;7;6;43
16:00;38;2;44;7;7;8;50
17:00;42;2;40;10;7;12;60
18:00;35;3;49;11;7;9;49
19:00;49;3;29;12;7;12;68
20:00;51;3;21;18;8;13;72
21:00;42;3;27;13;11;8;55
22:00;31;;28;16;11;6;40
23:00;32;3;21;19;11;9;46
