CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;30;3;31;16;11;5;39
01:00;25;2;25;20;13;1;27
02:00;17;3;26;22;16;0;17
03:00;20;2;17;21;14;0;21
04:00;11;2;24;15;12;0;12
05:00;23;3;6;12;10;7;34
06:00;19;3;3;16;12;49;95
07:00;25;3;6;14;9;22;60
08:00;25;3;7;16;9;30;72
09:00;25;3;8;20;9;28;68
10:00;26;3;11;16;8;26;66
11:00;26;3;16;14;8;18;53
12:00;21;3;22;7;5;13;41
13:00;17;2;21;13;10;11;35
14:00;18;3;24;11;8;14;40
15:00;22;3;22;13;8;17;49
16:00;26;3;17;13;8;26;66
17:00;30;3;14;15;10;24;66
18:00;29;2;15;19;11;20;59
19:00;18;3;35;18;6;7;29
20:00;29;3;19;19;9;12;49
21:00;31;3;12;21;14;27;73
22:00;27;3;25;20;13;12;47
23:00;15;3;42;17;11;5;23
