CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;44;5;2;200;157;130;241
01:00;14;9;35;;26;2;16
02:00;10;8;41;;18;1;11
03:00;11;9;39;34;12;1;12
04:00;9;8;42;15;13;1;11
05:00;12;7;41;20;14;2;14
06:00;25;5;27;21;16;8;36
07:00;46;4;10;25;16;25;83
08:00;49;5;8;31;18;32;97
09:00;47;9;11;36;19;27;87
10:00;33;12;22;29;21;12;51
11:00;24;16;29;46;18;10;39
12:00;21;16;36;40;15;8;33
13:00;22;17;37;39;18;7;32
14:00;19;14;40;34;16;6;28
15:00;23;12;39;35;20;7;32
16:00;28;9;40;26;13;8;39
17:00;55;8;18;36;21;26;94
18:00;92;9;2;111;63;186;376
19:00;104;11;3;195;133;405;720
20:00;84;9;3;207;166;295;534
21:00;73;;2;205;170;295;524
22:00;70;5;2;211;167;312;544
23:00;53;5;2;180;156;206;366
