CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;63;11;8;164;122;203;372
01:00;55;9;7;155;115;228;402
02:00;17;3;47;27;21;3;21
03:00;19;3;40;26;19;4;25
04:00;18;;40;23;21;3;22
05:00;17;3;41;19;19;3;22
06:00;33;4;25;22;17;14;54
07:00;48;5;11;30;24;24;83
08:00;54;8;8;43;28;67;155
09:00;40;13;27;33;20;26;80
10:00;26;11;51;21;12;12;44
11:00;23;8;58;20;14;11;38
12:00;24;10;62;20;14;10;38
13:00;21;7;69;19;12;8;34
14:00;20;5;75;14;10;7;28
15:00;21;5;80;20;11;6;30
16:00;23;5;81;16;11;7;33
17:00;33;5;70;17;10;10;48
18:00;41;6;67;23;10;12;58
19:00;47;10;56;25;16;11;63
20:00;62;15;38;44;21;9;75
21:00;89;13;9;116;60;171;349
22:00;87;12;6;137;75;261;484
23:00;83;11;7;155;96;357;628
