CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;54.4548;8.17305;6.23597;8.92142;175.592;142.7;281.878;486.081
01:00;56.4826;9.55588;3.62625;4.48843;53.9351;34.4;85.708;187.799
02:00;54.8983;8.80317;3.13468;4.00479;50.4823;40.8;102.338;211.715
03:00;50.8948;9.16947;3.11717;3.8818;44.0469;32;65.5243;151.254
04:00;51.4403;8.16547;3.02663;3.66911;37.7285;21.9;55.8396;137.05
05:00;52.5517;7.70635;3.36009;3.50699;24.0495;19.5;69.7282;159.042
06:00;60.0591;8.42938;2.93937;3.3737;24.8494;19;107.857;224.585
07:00;59.2014;8.43851;2.63196;3.21643;29.2111;25.2;132.84;264.293
08:00;59.7675;9.33323;2.90454;3.09259;43.4752;31.1;156.165;299.54
09:00;55.7284;14.1767;3.67331;3.09847;52.687;42.9;87.6842;190.063
10:00;55.9658;13.4023;6.64499;3.53726;46.5109;28.4;66.1094;157.245
11:00;46.016;13.5314;11.5779;4.59485;56.8075;30.8;38.0643;104.284
12:00;37.6988;8.25262;20.8713;6.82543;31.8037;17.2;28.7451;81.6548
13:00;24.3854;5.75833;33.1582;10.5502;21.7062;12.2;15.9568;48.7557
14:00;23.584;5.00304;38.1903;14.9566;26.281;11.5;15.3648;47.0598
15:00;27.9667;5.63272;38.3434;19.4205;27.3044;11.5;15.5775;51.7692
16:00;14.4255;5.91423;47.4268;24.9858;26.9404;13;3.85323;20.2281
17:00;31.6787;7.41287;30.3309;28.318;34.4612;22.9;4.29869;38.1728
18:00;55.4846;12.5135;7.78028;28.4599;60.4865;48.5;21.0927;87.7276
19:00;81.9998;13.5616;3.76346;27.4831;95.9985;70.3;293.16;531.503
20:00;85.9386;11.0182;5.31326;25.5383;124.64;91.3;414.773;721.743
21:00;105.576;12.2573;5.46848;22.0771;159.638;120.1;537.081;926.43
22:00;79.1595;11.32;6.05966;18.0608;183.138;146.6;368.209;643.685
23:00;63.71;9.84444;6.41933;14.0703;188.685;154.3;305.359;531.622
