CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;7;38;28;20;0;16
01:00;55;7;9;165;130;233;411
02:00;50;10;8;179;138;208;368
03:00;43;12;6;164;128;203;353
04:00;38;13;4;148;113;203;347
05:00;37;13;4;130;98;163;286
06:00;35;15;2;97;77;202;343
07:00;34;13;3;86;63;195;333
08:00;38;14;3;84;66;248;417
09:00;39;14;2;83;64;183;319
10:00;43;18;5;63;43;72;153
11:00;33;15;19;34;26;10;47
12:00;34;13;21;44;24;8;46
13:00;20;12;40;41;21;4;25
14:00;14;;49;39;19;2;17
15:00;12;11;54;27;12;1;13
16:00;13;6;52;26;11;0;13
17:00;33;6;28;38;27;1;35
18:00;35;4;23;49;31;2;38
19:00;58;4;8;74;47;76;175
20:00;52;5;5;82;62;73;163
21:00;48;6;3;76;59;43;114
22:00;44;6;4;78;61;28;86
23:00;35;8;15;49;41;14;57
