CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;1;49;15;6;0;11
01:00;7;1;47;15;5;0;7
02:00;5;2;72;15;13;0;5
03:00;5;2;68;18;12;0;5
04:00;6;6;57;17;13;0;6
05:00;7;4;52;19;13;0;7
06:00;12;2;45;22;16;0;12
07:00;20;2;36;28;16;1;22
08:00;21;2;37;23;17;3;26
09:00;16;3;41;24;20;3;20
10:00;14;4;49;20;16;2;16
11:00;10;3;58;22;15;2;13
12:00;8;3;61;;16;2;11
13:00;6;2;63;25;24;1;8
14:00;6;2;69;28;24;1;7
15:00;5;2;77;26;16;0;5
16:00;5;2;79;30;21;0;5
17:00;8;1;85;20;15;0;8
18:00;15;2;78;13;6;0;15
19:00;16;1;61;18;8;1;17
20:00;15;1;59;14;10;0;15
21:00;20;1;51;18;8;0;20
22:00;16;1;54;12;7;0;16
23:00;9;1;58;17;8;0;9
