CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;20;5;9;22;16;4;25
01:00;18;5;10;22;16;2;21
02:00;13;1;32;13;10;1;15
03:00;6;1;38;11;5;1;7
04:00;5;1;38;9;4;1;8
05:00;7;1;34;7;5;2;10
06:00;16;1;26;6;3;5;23
07:00;27;1;14;4;3;13;45
08:00;25;1;16;8;3;15;49
09:00;25;2;15;7;3;15;48
10:00;25;2;16;7;3;15;48
11:00;22;3;19;8;5;15;44
12:00;22;5;19;7;5;15;45
13:00;21;6;20;15;4;15;43
14:00;22;6;20;14;8;14;42
15:00;24;7;18;13;11;15;46
16:00;27;8;16;17;10;16;51
17:00;28;10;15;21;11;16;53
18:00;32;10;11;24;17;20;62
19:00;30;6;10;28;21;14;50
20:00;29;5;9;27;19;14;49
21:00;27;3;9;24;13;10;41
22:00;27;4;7;22;13;10;42
23:00;23;4;7;22;15;7;34
