CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;20;5;3;3.125;76;42;35;73
00:00;20;5;3;3;83;55;38;77
01:00;18;5;3;3;46;44;29;62
02:00;18;5;3;3;49;36;30;63
03:00;18;5;3;3;47;34;35;71
04:00;17;5;3;3;50;43;29;61
05:00;17;5;1;2.75;28;26;21;48
06:00;18;7;2;2.625;25;20;31;64
07:00;21;7;2;2.5;26;25;59;110
08:00;18;6;2;2.375;18;17;26;57
09:00;18;8;3;2.375;25;21;34;69
10:00;18;8;3;2.375;27;23;31;66
11:00;17;6;4;2.5;18;14;25;55
12:00;18;6;4;2.625;29;15;24;53
13:00;17;5;5;3.125;33;21;19;45
14:00;20;5;5;3.5;28;24;21;51
15:00;22;5;5;3.875;33;28;23;56
16:00;24;4;4;4.125;36;18;27;65
17:00;22;4;4;4.25;30;23;22;55
18:00;22;4;4;4.375;27;25;19;50
19:00;22;4;4;4.375;39;31;18;49
20:00;22;4;4;4.375;41;31;15;44
21:00;20;4;5;4.375;41;26;11;37
22:00;19;4;6;4.5;35;24;8;32
