CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;4;76;27;7;1;11
01:00;8;3;77;26;7;0;10
02:00;5;2;89;120;9;0;6
03:00;5;4;88;66;9;0;5
04:00;6;3;84;48;9;0;6
05:00;6;5;81;50;9;0;7
06:00;7;3;78;39;11;1;9
07:00;10;3;74;37;10;1;12
08:00;14;2;66;35;13;3;18
09:00;17;4;64;36;14;3;22
10:00;15;4;66;38;14;4;22
11:00;15;6;67;25;9;4;21
12:00;16;7;68;33;10;4;24
13:00;13;5;72;34;10;4;19
14:00;11;3;79;42;9;3;15
15:00;10;2;82;31;10;2;13
16:00;11;2;84;39;11;2;14
17:00;10;2;86;34;9;2;13
18:00;11;2;86;35;7;1;14
19:00;12;2;85;28;7;1;15
20:00;20;2;76;33;9;2;24
21:00;14;;82;28;9;1;17
22:00;10;1;86;27;9;0;12
23:00;;;83;27;7;;
