CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;99;11;14;78;57;47;171
01:00;68;4;3;93;65;60;159
02:00;60;3;5;75;58;50;136
03:00;56;4;5;98;83;91;195
04:00;;;4;102;85;;
05:00;52;5;;117;93;91;190
06:00;48;5;4;117;96;189;334
07:00;53;7;5;139;110;295;503
08:00;73;23;5;164;140;329;575
09:00;99;32;6;182;118;245;474
10:00;51;10;53;127;36;32;99
11:00;29;4;83;38;17;7;39
12:00;16;2;100;25;16;3;20
13:00;17;3;102;21;14;3;22
14:00;20;3;104;26;13;4;26
15:00;27;3;100;33;21;5;34
16:00;46;;83;34;20;8;57
17:00;41;9;87;39;25;6;50
18:00;33;6;94;41;26;4;38
19:00;50;8;76;52;32;5;57
20:00;44;7;83;49;31;7;54
21:00;46;9;75;56;38;8;58
22:00;55;10;65;55;41;9;68
23:00;81;12;38;65;44;24;118
