CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;5;30;58;43;3;31
01:00;23;11;29;57;39;2;26
02:00;;4;9;86;66;;
03:00;;3;12;69;55;;
04:00;;5;8;66;52;;
05:00;;5;5;74;54;;
06:00;;4;5;69;50;;
07:00;;3;6;80;51;;
08:00;;8;6;88;57;;
09:00;;16;15;75;46;;
10:00;;15;26;63;43;;
11:00;35;21;28;58;38;15;58
12:00;23;20;49;47;29;7;34
13:00;;;66;36;20;;
14:00;;;63;36;19;;
15:00;25;19;62;36;22;6;34
16:00;27;8;63;43;25;5;36
17:00;33;7;57;42;23;7;45
18:00;31;5;57;36;21;6;40
19:00;41;7;46;53;25;9;55
20:00;42;10;34;59;35;11;58
21:00;37;11;32;60;37;9;51
22:00;32;12;33;55;42;7;41
23:00;31;13;31;65;43;6;40
