CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;58;1;7;44;36;45;125
01:00;43;1;8;46;33;27;84
02:00;38;;5;38;31;100;190
03:00;34;2;4;36;26;72;143
04:00;31;2;4;30;26;54;112
05:00;32;2;3;29;21;65;131
06:00;30;2;5;21;;24;66
07:00;32;2;8;30;20;25;69
08:00;35;2;10;27;25;27;76
09:00;36;3;18;29;20;17;60
10:00;34;3;21;45;20;18;61
11:00;26;5;53;32;22;7;36
12:00;23;6;69;39;21;5;30
13:00;20;7;85;28;21;3;24
14:00;18;11;103;29;28;2;21
15:00;19;14;116;31;28;2;21
16:00;18;8;108;24;20;1;20
17:00;31;3;77;19;14;4;37
18:00;30;3;76;9;8;4;35
19:00;54;1;41;19;15;8;66
20:00;63;2;28;35;24;17;88
21:00;78;1;14;45;30;27;119
22:00;64;1;14;48;32;23;99
23:00;53;1;13;50;35;22;85
