CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;13;2;45;7;4;0;13
01:00;13;2;43;13;11;0;14
02:00;26;3;15;29;25;1;28
03:00;21;3;16;15;;3;26
04:00;20;3;16;25;15;2;23
05:00;19;2;14;21;16;8;31
06:00;20;2;12;20;15;4;27
07:00;32;2;5;34;20;41;95
08:00;28;3;7;28;20;36;82
09:00;33;3;7;32;21;59;123
10:00;36;4;6;37;22;34;88
11:00;37;;7;33;16;30;83
12:00;28;3;9;27;18;15;51
13:00;32;3;7;39;24;24;68
14:00;36;3;9;42;33;41;99
15:00;37;3;35;26;23;27;78
16:00;16;5;68;19;14;3;20
17:00;19;4;70;8;;3;24
18:00;29;4;58;13;11;4;34
19:00;42;5;40;27;11;5;51
20:00;28;2;47;32;18;4;35
21:00;19;1;42;30;20;3;23
22:00;22;1;35;28;25;3;27
23:00;16;3;40;19;8;2;20
