CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22;4;49;31;21;3;27
01:00;21;4;39;40;28;3;26
02:00;15;5;73;42;24;2;17
03:00;10;3;73;32;24;1;12
04:00;13;3;51;40;30;2;16
05:00;11;2;47;39;26;2;13
06:00;9;;58;28;24;1;11
07:00;12;1;62;22;18;2;15
08:00;10;1;70;16;;1;13
09:00;9;1;74;19;15;1;12
10:00;14;1;71;17;14;2;18
11:00;9;1;79;19;14;1;10
12:00;27;1;65;25;16;5;34
13:00;37;1;49;28;20;5;44
14:00;25;1;51;32;23;4;31
15:00;27;1;60;21;23;3;32
16:00;29;1;61;27;20;4;35
17:00;16;1;74;28;16;2;19
18:00;10;1;83;21;17;1;12
19:00;31;1;57;25;18;3;36
20:00;;;48;29;21;;
21:00;28;3;;32;26;3;32
22:00;31;3;50;29;21;4;37
23:00;25;4;49;35;22;3;30
