CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;65;5;19;34;22;11;81
01:00;63;6;15;96;26;9;78
02:00;52;10;6;88;74;40;115
03:00;38;8;12;71;58;12;57
04:00;38;7;6;72;59;16;63
05:00;39;5;7;66;52;16;63
06:00;36;5;2;59;48;51;114
07:00;36;6;4;57;48;74;148
08:00;44;11;7;73;56;60;135
09:00;45;16;27;73;57;27;85
10:00;14;;78;32;25;4;21
11:00;9;3;97;23;14;0;9
12:00;9;2;99;16;14;0;10
13:00;7;1;105;14;14;0;9
14:00;9;1;105;16;14;1;10
15:00;7;1;106;16;11;0;9
16:00;6;1;105;14;9;0;7
17:00;6;1;103;10;7;0;6
18:00;7;1;98;16;9;-1;7
19:00;11;3;90;24;15;-1;10
20:00;24;4;69;32;17;3;28
21:00;82;10;10;56;30;29;126
22:00;53;9;33;48;30;9;67
23:00;67;6;22;39;23;11;83
