CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;64;12;5;87;70;166;317
01:00;25;4;50;12;6;3;30
02:00;6;3;68;11;3;0;6
03:00;8;2;66;10;3;1;9
04:00;10;3;67;15;3;2;13
05:00;10;3;65;9;3;1;11
06:00;12;3;61;8;3;2;15
07:00;31;4;40;19;7;7;41
08:00;66;9;8;30;12;45;133
09:00;70;7;6;48;18;68;172
10:00;53;4;23;32;8;40;113
11:00;33;5;41;21;9;14;53
12:00;30;8;47;17;5;10;45
13:00;39;9;41;25;8;14;59
14:00;30;4;47;22;12;9;43
15:00;;;32;43;17;;
16:00;76;8;;69;39;75;190
17:00;103;21;8;133;96;260;497
18:00;98;23;10;195;137;292;542
19:00;81;23;9;223;159;287;517
20:00;88;19;7;181;141;306;553
21:00;61;17;7;109;77;107;223
22:00;50;12;10;86;52;44;117
23:00;65;12;5;90;64;137;273
