CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;52;15;11;195;163;58;141
01:00;47;13;8;169;132;43;112
02:00;35;9;18;90;75;5;42
03:00;41;8;11;96;76;8;53
04:00;37;6;12;88;67;8;49
05:00;27;6;18;72;61;6;35
06:00;27;5;14;71;58;8;40
07:00;36;5;8;71;53;23;71
08:00;27;10;19;66;49;13;47
09:00;25;21;26;70;53;12;42
10:00;25;21;36;67;43;10;40
11:00;18;14;55;48;34;5;26
12:00;17;8;66;40;33;4;23
13:00;16;6;77;33;29;2;19
14:00;20;;77;40;26;3;26
15:00;16;12;84;39;26;3;21
16:00;17;13;87;42;25;2;20
17:00;21;11;87;41;26;2;25
18:00;16;13;92;38;26;1;18
19:00;21;16;86;49;26;1;22
20:00;28;9;75;62;37;1;31
21:00;80;12;27;134;91;115;254
22:00;94;18;12;179;118;140;308
23:00;64;18;14;224;185;57;152
