CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;46;3;30;30;22;6;56
01:00;60;3;14;31;20;10;76
02:00;40;2;5;27;17;45;108
03:00;33;1;5;27;14;30;79
04:00;29;2;5;25;13;40;90
05:00;24;2;4;24;14;70;131
06:00;30;2;5;19;14;75;145
07:00;34;3;7;37;27;105;194
08:00;41;3;7;44;24;118;221
09:00;46;;11;36;17;75;160
10:00;43;3;25;30;14;26;82
11:00;25;3;50;20;13;8;36
12:00;20;5;61;;13;5;26
13:00;19;9;67;;11;4;25
14:00;17;9;73;;10;3;22
15:00;15;10;76;23;12;3;20
16:00;22;10;71;19;10;4;28
17:00;24;6;69;16;13;5;30
18:00;35;6;65;29;16;7;45
19:00;58;7;43;32;17;12;75
20:00;89;5;11;63;40;48;162
21:00;80;3;12;74;53;87;213
22:00;58;3;20;56;38;16;82
23:00;54;3;24;37;25;15;76
