CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9.29657;4.96756;57.6726;46.3379;39.3789;20.5;3.5058;14.5755
01:00;4.26217;5.50443;38.6371;24.5271;11.6024;6.1;1.94047;7.14154
02:00;7.85673;8.18743;39.6766;24.8797;6.04013;3.6;1.68276;10.3542
03:00;1.61352;6.42895;47.6699;26.78;3.0809;2.87;1.27506;3.46518
04:00;3.55101;4.72051;44.8641;30.8681;6.20316;3.6;1.47458;5.7171
05:00;2.996;3.98673;46.6234;35.5624;8.56033;3.6;2.14415;6.19085
06:00;7.86894;3.66014;43.2429;39.8494;9.38674;3.8;3.65267;13.372
07:00;25.8678;3.82177;27.8849;40.0412;9.99996;7.6;8.76607;39.2228
08:00;22.5929;4.54716;30.8725;39.9339;7.80342;7.523;11.939;40.8161
09:00;22.1505;7.59447;32.5687;39.1754;8.25306;6.8;14.2366;43.8881
10:00;9.3449;4.09443;45.737;39.9329;13.1182;3.8;8.6954;22.5804
11:00;6.7568;3.53634;52.5126;40.5383;19.8279;3.6;6.51315;16.6458
12:00;8.27577;3.3407;52.0078;41.4312;10.0876;4.5;6.91185;18.7755
13:00;7.46795;3.5959;55.0987;42.4906;13.032;4.9;6.48821;17.3267
14:00;7.5131;2.91236;58.8636;44.4432;17.8909;8.2;6.41339;17.2534
15:00;9.23868;2.19813;60.4877;48.5186;18.5387;8;6.77606;19.5249
16:00;12.9331;2.88344;58.2054;51.9352;9.18255;6.7;8.19314;25.4038
17:00;32.803;4.36765;40.9801;52.9866;13.0006;9.5;14.0454;54.2383
18:00;42.2355;5.07292;31.9865;51.2678;22.2912;9.8;18.0846;69.8748
19:00;22.0385;4.30825;45.8253;50.4319;24.4814;13.2;8.54403;35.0466
20:00;20.6246;5.77348;46.9662;49.8017;21.0145;10.3;7.91083;32.6513
21:00;16.9334;5.80315;49.422;49.0921;21.2918;15.3;6.41235;26.6716
22:00;16.8984;;50.2287;48.0127;31.8421;19.8;5.66831;25.4914
23:00;20.955;8.3089;47.6221;46.4045;47.6405;14.6;5.81102;29.7695
