CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;83;40;15;133;112;10;97
01:00;80;31;7;140;124;32;129
02:00;44;14;34;61;57;2;47
03:00;41;14;31;69;66;3;45
04:00;31;20;35;76;70;1;32
05:00;25;19;40;78;68;1;25
06:00;43;23;21;88;73;6;51
07:00;42;30;24;;83;5;49
08:00;46;32;21;;92;8;57
09:00;36;31;33;97;93;6;45
10:00;32;32;43;88;78;5;39
11:00;33;31;53;80;67;7;43
12:00;34;29;55;76;63;6;42
13:00;28;17;68;58;48;3;32
14:00;26;7;79;41;34;3;30
15:00;26;6;84;38;29;4;30
16:00;18;3;97;34;28;1;18
17:00;17;7;97;35;28;1;18
18:00;39;11;73;40;32;4;46
19:00;51;19;60;53;40;6;59
20:00;;;52;63;47;;
21:00;80;24;;84;62;13;100
22:00;84;29;28;95;74;12;102
23:00;88;34;18;112;95;15;110
