CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;52;3;1;35;24;35;105
01:00;46;3;1;40;24;66;148
02:00;17;12;53;36;29;0;17
03:00;17;8;48;36;27;0;16
04:00;16;7;46;37;25;0;17
05:00;24;9;38;40;34;1;25
06:00;22;8;38;40;22;1;23
07:00;26;7;30;44;31;1;27
08:00;35;6;19;39;30;7;46
09:00;33;7;24;46;26;11;50
10:00;34;6;30;51;28;12;52
11:00;32;5;44;34;22;8;43
12:00;27;23;58;30;17;6;37
13:00;17;7;75;24;14;2;20
14:00;;;88;21;15;;
15:00;35;4;;24;18;3;38
16:00;28;6;63;22;14;1;28
17:00;50;16;40;20;11;7;60
18:00;44;10;41;19;9;5;51
19:00;65;4;20;21;11;11;82
20:00;63;2;15;23;12;4;71
21:00;71;3;3;26;15;13;91
22:00;56;3;4;32;21;14;77
23:00;50;3;1;27;21;6;60
