CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;47;10;3;45;40;22;81
01:00;29;8;16;;47;2;34
02:00;21;9;22;;48;0;22
03:00;20;10;25;50;44;0;21
04:00;16;9;27;39;33;0;17
05:00;15;8;28;31;26;1;16
06:00;17;8;30;21;23;6;27
07:00;26;6;23;28;20;10;42
08:00;15;7;48;22;16;0;15
09:00;24;7;39;24;24;3;29
10:00;23;8;41;26;21;3;29
11:00;32;7;33;30;25;3;36
12:00;26;8;42;28;26;2;29
13:00;15;7;58;26;16;1;16
14:00;17;6;55;19;13;1;19
15:00;18;6;52;25;19;0;19
16:00;11;7;72;14;12;0;10
17:00;26;;49;23;16;5;33
18:00;27;7;44;23;12;2;30
19:00;34;6;38;27;22;9;48
20:00;47;7;17;37;32;6;57
21:00;38;10;26;47;35;8;50
22:00;58;8;8;68;55;85;189
23:00;53;10;5;65;48;61;147
