CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55.8431;2.71979;4.16669;28.9625;51.5982;42.3;79.5036;176.6
01:00;43.8284;2.29093;3.95047;22.2057;53.4974;44.3;59.7116;134.5
02:00;38.6787;1.83692;4.22373;15.2707;48.528;37.1;34.5849;91.3
03:00;38.5485;1.57984;7.66675;11.6835;34.4506;25.5;9.30371;52.6
04:00;32.9185;1.52638;15.0286;8.2954;26.4163;23.8;3.34686;37.9
05:00;26.4446;1.34865;23.4023;8.54266;26.1983;17.4;3.02299;31
06:00;15.4783;1.62027;33.9385;12.1342;22.1528;14.5;1.91559;18.4
07:00;12.3272;1.5283;37.7129;16.2612;20.8509;12.5;1.37626;14.4
08:00;10.8759;1.62632;37.908;20.4789;20.2111;8.6;1.79748;13.6
09:00;11.1519;1.61509;40.4522;25.0416;18.886;11.5;2.45657;15
10:00;12.8261;1.62146;53.8195;31.2411;18.782;11.3;3.11414;17.5
11:00;13.958;1.5751;57.3923;37.4568;18.2681;12;2.66621;18.1
12:00;18.7145;1.50962;62.6035;43.4036;22.471;9.4;2.9738;23.3
13:00;18.7883;1.53455;66.361;48.7735;24.0012;12.6;1.26437;20.8
14:00;17.3647;1.38372;65.058;52.6634;19.6234;12;1.9859;20.4
15:00;27.8485;1.65965;59.9679;55.4453;13.3909;10.2;4.09333;34
16:00;29.9257;1.70748;47.6411;56.6619;14.1427;6.7;6.13807;39.2
17:00;24.3265;1.47984;45.8716;57.3394;14.3245;5;4.69224;31.4
18:00;20.4946;1.59224;46.3577;56.4066;9.91;3.3;4.87721;27.9
19:00;20.4478;1.60496;45.3092;54.8963;16.8785;4.6;3.91944;26.3
20:00;18.4227;1.15705;51.6381;53.5256;12.7641;5.3;3.21212;23.3
21:00;17.6782;1;54.3498;52.0242;11.5668;6.9;2.22041;21
22:00;19.4892;1.1039;48.5464;49.9602;11.0084;10.3;1.93221;22.4
23:00;17.4875;1.28182;30.3276;46.2552;19.3065;9.6;2.4802;21.3
00:00;15.7841;1.23507;30.8099;44.1513;16.4898;12.5;1.57217;18.2
01:00;11.405;1.18483;36.9171;43.032;22.7164;13.1;0.852953;12.8
