CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;5;9;50;31;63;157
01:00;40;4;19;39;31;8;53
02:00;40;3;31;36;35;5;48
03:00;46;4;25;36;29;5;54
04:00;45;4;24;37;29;5;53
05:00;39;4;27;29;27;5;48
06:00;56;5;12;34;29;26;95
07:00;61;6;9;40;26;45;129
08:00;46;7;23;36;31;20;77
09:00;40;16;24;37;26;19;69
10:00;33;25;32;29;21;14;55
11:00;28;18;45;25;23;7;40
12:00;19;14;74;22;16;3;25
13:00;17;14;92;24;14;2;20
14:00;23;15;88;27;17;3;28
15:00;24;16;79;29;19;3;28
16:00;19;14;93;27;19;2;23
17:00;25;12;94;27;20;3;30
18:00;30;13;81;23;14;3;36
19:00;26;13;85;16;12;3;31
20:00;52;10;59;20;14;7;63
21:00;75;6;28;34;24;15;98
22:00;83;6;12;39;29;40;145
23:00;80;;8;49;32;117;259
