CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;42;4;27;33;25;4;49
01:00;28;6;44;26;21;1;30
02:00;40;1;7;21;18;8;52
03:00;38;;9;25;16;6;47
04:00;37;1;6;29;14;9;51
05:00;37;1;4;27;15;14;59
06:00;38;1;2;29;18;43;104
07:00;42;1;3;38;22;118;221
08:00;52;3;4;32;19;149;279
09:00;37;4;25;30;12;28;79
10:00;31;9;39;27;10;13;51
11:00;37;;40;24;8;13;57
12:00;;;55;24;8;;
13:00;;1;70;31;9;;
14:00;16;1;75;26;11;3;21
15:00;20;5;72;26;11;4;26
16:00;22;3;75;31;12;4;28
17:00;29;1;68;20;15;5;36
18:00;30;1;69;25;13;5;38
19:00;34;9;63;29;11;4;41
20:00;48;4;46;34;18;9;61
21:00;55;4;32;29;25;8;66
22:00;60;5;23;32;27;10;75
23:00;50;3;25;35;24;9;63
