CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;62;6;8;38;30;79;183
01:00;63;5;3;36;32;57;151
02:00;15;3;48;18;8;1;17
03:00;12;2;51;15;13;1;16
04:00;12;2;49;14;13;1;15
05:00;26;3;32;16;14;27;66
06:00;51;3;1;20;14;120;234
07:00;49;4;10;17;13;103;205
08:00;37;4;26;17;11;16;62
09:00;30;3;40;16;8;11;48
10:00;6;3;79;13;6;1;9
11:00;9;2;84;10;5;2;12
12:00;13;3;86;12;5;3;18
13:00;11;3;89;11;7;2;15
14:00;19;4;85;10;9;3;25
15:00;9;3;94;13;8;2;13
16:00;34;4;70;15;6;9;46
17:00;43;4;57;18;5;6;51
18:00;38;4;59;15;8;5;47
19:00;26;4;66;19;13;2;29
20:00;34;4;54;25;17;1;38
21:00;47;4;35;26;20;1;49
22:00;47;4;27;30;22;1;48
23:00;35;7;32;24;20;0;34
